,id,city,district,year,month,hour,weekday,injury_level,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude
7783,197086,Berlin,1,2019,7,1,1,3,0,1,2,1,0,0,0,0,0,1,"13,40318","52,53198"
7784,197087,Berlin,2,2019,7,21,1,2,0,3,1,0,1,0,1,0,0,0,"13,42497","52,50205"
7785,197088,Berlin,2,2019,7,19,1,3,0,7,0,0,0,0,0,0,1,0,"13,44608","52,51287"
7786,197089,Berlin,5,2019,7,18,1,3,2,6,0,0,1,0,0,0,0,0,"13,11938","52,52899"
7787,197090,Berlin,8,2019,7,17,1,3,6,4,0,0,0,1,1,0,0,0,"13,42907","52,47163"
7788,197091,Berlin,10,2019,7,10,1,3,8,1,0,0,1,0,0,0,0,0,"13,60227","52,47909"
7789,197092,Berlin,1,2019,7,20,1,3,6,4,1,1,0,1,0,0,0,0,"13,35845","52,55401"
7790,197093,Berlin,12,2019,7,13,7,3,0,3,0,0,1,0,1,0,0,0,"13,32607","52,56182"
7791,197094,Berlin,2,2019,7,15,7,3,0,1,0,0,1,0,0,0,0,1,"13,45016","52,50747"
7792,197095,Berlin,9,2019,7,3,7,2,9,1,1,0,0,0,1,0,0,0,"13,46325","52,45453"
7793,197096,Berlin,4,2019,7,0,7,3,3,6,2,0,1,0,0,0,0,0,"13,33094","52,50527"
7794,197097,Berlin,6,2019,7,18,7,3,3,6,0,1,1,0,0,0,0,1,"13,28343","52,45192"
7795,197098,Berlin,7,2019,7,23,7,3,6,4,2,0,1,1,0,0,0,1,"13,36283","52,49417"
7796,197099,Berlin,7,2019,7,22,7,2,0,2,2,0,1,0,1,0,0,1,"13,41242","52,39439"
7797,197100,Berlin,10,2019,7,21,7,3,5,2,2,1,1,0,0,0,0,1,"13,56299","52,51421"
7798,197101,Berlin,8,2019,7,21,7,3,6,2,1,0,1,1,0,0,0,1,"13,44054","52,47384"
7799,197102,Berlin,2,2019,7,19,7,3,5,7,0,0,1,0,1,0,0,0,"13,41897","52,50372"
7800,197103,Berlin,9,2019,7,18,7,2,5,7,0,0,1,0,0,0,0,0,"13,57041","52,44081"
7801,197104,Berlin,1,2019,7,17,7,3,6,2,0,0,1,1,0,0,0,0,"13,38398","52,52983"
7802,197105,Berlin,6,2019,7,16,7,3,2,6,0,1,1,0,0,0,0,1,"13,34066","52,44568"
7803,197106,Berlin,1,2019,7,16,7,3,1,5,0,0,1,0,0,0,0,1,"13,38562","52,55562"
7804,197107,Berlin,7,2019,7,15,7,3,0,1,0,0,1,0,1,0,0,1,"13,3639","52,48834"
7805,197108,Berlin,1,2019,7,14,7,3,5,3,0,1,1,0,0,0,0,1,"13,33491","52,56005"
7806,197109,Berlin,12,2019,7,14,7,3,2,6,0,0,1,0,0,0,0,0,"13,21732","52,6114"
7807,197110,Berlin,6,2019,7,14,7,3,6,4,0,0,1,1,0,0,0,0,"13,14498","52,41489"
7808,197111,Berlin,5,2019,7,13,7,3,5,2,0,0,1,0,1,0,0,0,"13,18292","52,54787"
7809,197112,Berlin,5,2019,7,13,7,3,5,3,0,0,1,0,0,0,0,0,"13,18863","52,55645"
7810,197113,Berlin,11,2019,7,13,7,3,0,1,0,1,0,0,0,0,0,0,"13,47588","52,52036"
7811,197114,Berlin,7,2019,7,12,7,3,5,2,0,1,1,0,0,0,0,0,"13,36286","52,48891"
7812,197115,Berlin,8,2019,7,12,7,3,5,2,0,0,1,0,0,0,0,0,"13,45013","52,47669"
7813,197116,Berlin,4,2019,7,11,7,3,2,3,0,0,1,0,0,0,0,0,"13,32095","52,48399"
7814,197117,Berlin,6,2019,7,8,7,3,0,2,0,1,1,0,0,0,0,0,"13,28336","52,45885"
7815,197118,Berlin,1,2019,7,7,7,3,6,2,0,0,1,1,0,0,0,0,"13,34301","52,52551"
7816,197119,Berlin,4,2019,7,10,7,3,3,6,0,1,1,0,0,0,0,0,"13,32044","52,50168"
7817,197120,Berlin,9,2019,7,12,7,3,2,6,0,0,1,0,0,0,1,0,"13,50825","52,45076"
7818,197121,Berlin,10,2019,7,8,6,2,5,3,0,1,1,0,0,0,0,1,"13,60219","52,4833"
7819,197122,Berlin,4,2019,7,14,6,3,1,5,0,0,1,0,0,0,0,0,"13,33102","52,50165"
7820,197123,Berlin,10,2019,7,10,6,3,5,3,0,0,1,0,0,0,0,1,"13,5596","52,49931"
7821,197124,Berlin,7,2019,7,11,6,3,6,7,0,0,1,1,0,0,0,0,"13,34357","52,47998"
7822,197125,Berlin,8,2019,7,21,6,3,0,5,2,0,1,0,0,0,0,0,"13,43337","52,48084"
7823,197126,Berlin,3,2019,7,17,6,3,5,2,0,1,1,0,0,0,0,0,"13,40861","52,55395"
7824,197127,Berlin,1,2019,7,17,6,3,3,6,0,1,0,0,0,0,1,1,"13,36603","52,52509"
7825,197128,Berlin,6,2019,7,17,6,3,5,2,0,1,1,0,0,0,0,0,"13,25617","52,42881"
7826,197129,Berlin,10,2019,7,17,4,3,2,2,0,0,1,0,0,0,0,0,"13,57134","52,54592"
7827,197130,Berlin,4,2019,7,8,4,3,5,3,0,1,0,0,0,0,1,0,"13,32881","52,47885"
7828,197131,Berlin,5,2019,7,15,6,3,5,2,0,1,1,0,0,0,0,1,"13,1538","52,55399"
7829,197132,Berlin,6,2019,7,14,6,3,2,6,0,0,1,0,0,0,0,0,"13,31163","52,43355"
7830,197133,Berlin,3,2019,7,14,6,2,5,3,0,0,1,0,1,0,0,1,"13,50308","52,63657"
7831,197134,Berlin,1,2019,7,14,6,3,2,6,0,0,1,0,0,0,0,1,"13,38561","52,55015"
7832,197135,Berlin,12,2019,7,14,6,3,2,2,0,0,1,0,0,0,1,1,"13,28433","52,57564"
7833,197136,Berlin,12,2019,7,13,6,3,2,6,0,0,1,0,0,0,0,1,"13,33926","52,59652"
7834,197137,Berlin,1,2019,7,12,6,3,2,6,0,0,1,0,0,0,0,1,"13,34141","52,52554"
7835,197138,Berlin,2,2019,7,12,6,3,6,7,0,1,0,0,0,0,1,1,"13,44644","52,50238"
7836,197139,Berlin,10,2019,7,16,6,3,2,6,0,0,1,0,0,0,0,0,"13,58329","52,54908"
7837,197140,Berlin,10,2019,7,12,6,3,5,3,0,0,1,0,0,0,1,1,"13,51907","52,53274"
7838,197141,Berlin,10,2019,7,12,6,3,5,3,0,1,1,0,0,0,0,1,"13,59287","52,54835"
7839,197142,Berlin,7,2019,7,11,6,3,5,2,0,0,1,0,0,0,0,0,"13,35024","52,41429"
7840,197143,Berlin,12,2019,7,10,6,2,5,3,0,0,1,0,0,0,0,1,"13,33998","52,58817"
7841,197144,Berlin,7,2019,7,10,6,3,0,1,0,1,0,0,0,0,0,1,"13,36727","52,49343"
7842,197145,Berlin,11,2019,7,12,6,3,1,5,0,1,1,0,0,0,0,1,"13,47876","52,50183"
7843,197146,Berlin,12,2019,7,10,6,3,8,1,0,0,1,0,0,0,0,1,"13,28482","52,59587"
7844,197147,Berlin,3,2019,7,16,6,3,2,6,0,0,1,0,0,0,0,1,"13,41758","52,57239"
7845,197148,Berlin,4,2019,7,15,6,3,5,7,0,0,1,0,0,0,0,1,"13,32783","52,50552"
7846,197149,Berlin,1,2019,7,10,6,3,0,1,0,0,0,0,1,0,0,1,"13,35228","52,50566"
7847,197150,Berlin,3,2019,7,10,6,3,0,3,0,0,1,0,1,0,0,1,"13,49807","52,62828"
7848,197151,Berlin,7,2019,7,9,6,3,1,5,0,1,1,0,0,0,0,1,"13,33276","52,47685"
7849,197152,Berlin,4,2019,7,9,6,3,2,6,0,0,1,0,0,0,1,1,"13,32017","52,48429"
7850,197153,Berlin,5,2019,7,8,6,3,2,6,0,0,1,0,0,0,0,1,"13,20037","52,55541"
7851,197154,Berlin,1,2019,7,9,6,3,0,7,0,1,1,0,0,0,0,0,"13,3999","52,51298"
7852,197155,Berlin,7,2019,7,8,6,2,9,1,0,0,1,0,0,0,0,1,"13,41634","52,45161"
7853,197156,Berlin,4,2019,7,8,6,3,0,1,0,0,0,0,1,0,0,1,"13,29672","52,49754"
7854,197157,Berlin,7,2019,7,8,6,3,5,2,0,0,1,0,0,0,1,1,"13,36681","52,44967"
7855,197158,Berlin,1,2019,7,7,6,3,2,6,0,0,1,0,0,1,0,1,"13,36165","52,50552"
7856,197159,Berlin,10,2019,7,7,6,3,5,3,0,0,1,0,0,0,0,1,"13,59162","52,54147"
7857,197160,Berlin,12,2019,7,7,6,3,2,6,0,0,1,0,0,0,0,1,"13,28474","52,59597"
7858,197161,Berlin,1,2019,7,6,6,2,5,2,0,0,1,0,1,0,0,1,"13,39891","52,53262"
7859,197162,Berlin,5,2019,7,6,6,3,5,3,0,0,1,0,0,0,0,1,"13,19795","52,51946"
7860,197163,Berlin,2,2019,7,1,6,3,0,3,2,1,1,0,0,0,0,0,"13,39642","52,49103"
7861,197164,Berlin,4,2019,7,16,6,3,2,7,0,1,1,0,0,0,0,0,"13,31391","52,50652"
7862,197165,Berlin,2,2019,7,9,5,3,5,2,0,1,0,0,0,0,0,0,"13,38568","52,49659"
7863,197166,Berlin,2,2019,7,14,5,3,6,7,0,0,0,1,0,0,1,0,"13,45174","52,51259"
7864,197167,Berlin,2,2019,7,14,5,3,6,4,0,1,0,1,0,0,0,0,"13,43093","52,50986"
7865,197168,Berlin,5,2019,7,14,5,3,5,3,0,0,1,0,1,0,0,0,"13,19861","52,53335"
7866,197169,Berlin,3,2019,7,14,5,3,2,6,0,0,1,0,0,0,0,0,"13,43029","52,58885"
7867,197170,Berlin,7,2019,7,22,5,3,5,2,2,1,1,0,0,0,0,1,"13,38544","52,4661"
7868,197171,Berlin,1,2019,7,13,5,3,6,4,0,1,0,1,0,0,0,0,"13,37456","52,54234"
7869,197172,Berlin,4,2019,7,19,5,2,0,7,0,1,0,0,0,0,0,0,"13,28925","52,51896"
7870,197173,Berlin,1,2019,7,13,5,3,6,6,0,1,0,1,0,0,0,0,"13,38328","52,51141"
7871,197174,Berlin,2,2019,7,20,5,3,2,6,0,0,1,0,1,0,0,0,"13,46517","52,49818"
7872,197175,Berlin,1,2019,7,19,5,3,6,4,0,0,1,1,0,0,0,0,"13,38652","52,54961"
7873,197176,Berlin,2,2019,7,13,5,3,2,7,0,0,1,0,1,0,0,0,"13,45132","52,52609"
7874,197177,Berlin,2,2019,7,20,5,3,5,3,0,1,0,0,0,0,0,0,"13,43442","52,50414"
7875,197178,Berlin,10,2019,7,12,5,3,0,3,0,0,1,0,1,0,0,0,"13,5658","52,54485"
7876,197179,Berlin,4,2019,7,12,5,2,5,3,0,0,1,0,0,0,0,0,"13,32042","52,47676"
7877,197180,Berlin,5,2019,7,11,5,3,5,2,0,0,1,0,1,0,0,0,"13,19261","52,5309"
7878,197181,Berlin,2,2019,7,10,5,3,5,2,0,1,1,0,0,0,0,0,"13,46286","52,51503"
7879,197182,Berlin,9,2019,7,9,5,2,2,6,0,0,1,0,0,0,0,0,"13,48219","52,4815"
7880,197183,Berlin,1,2019,7,9,5,3,5,2,0,0,1,0,0,0,0,0,"13,36028","52,5373"
7881,197184,Berlin,8,2019,7,17,5,2,1,5,0,1,1,0,0,0,0,0,"13,43259","52,48851"
7882,197185,Berlin,7,2019,7,8,5,3,5,2,0,1,1,0,0,0,0,0,"13,34519","52,4903"
7883,197186,Berlin,2,2019,7,8,5,3,6,2,0,0,1,1,0,0,0,0,"13,38885","52,49947"
7884,197187,Berlin,9,2019,7,9,5,3,5,2,0,1,1,0,0,0,0,0,"13,47535","52,47581"
7885,197188,Berlin,8,2019,7,23,5,3,9,1,2,0,1,0,0,0,0,1,"13,43479","52,47863"
7886,197189,Berlin,12,2019,7,23,5,3,0,1,2,1,0,0,0,0,0,0,"13,29446","52,60092"
7887,197190,Berlin,8,2019,7,22,5,3,1,5,2,1,1,0,0,0,0,1,"13,42797","52,47373"
7888,197191,Berlin,7,2019,7,17,5,3,6,7,0,0,1,1,0,0,0,0,"13,3865","52,44561"
7889,197192,Berlin,11,2019,7,14,5,3,0,1,0,0,0,0,1,0,0,0,"13,50027","52,51064"
7890,197193,Berlin,5,2019,7,21,4,3,1,5,1,0,1,0,0,1,0,0,"13,23822","52,52676"
7891,197194,Berlin,7,2019,7,21,4,2,5,3,1,1,0,0,0,0,1,0,"13,42191","52,46245"
7892,197195,Berlin,2,2019,7,21,4,3,5,3,1,1,1,0,0,0,0,1,"13,39962","52,49438"
7893,197196,Berlin,1,2019,7,21,4,3,0,1,2,0,0,0,1,0,0,1,"13,38619","52,53136"
7894,197197,Berlin,1,2019,7,21,4,3,5,3,2,1,1,0,0,0,0,1,"13,39022","52,50768"
7895,197198,Berlin,4,2019,7,20,4,3,3,6,0,1,1,0,0,0,0,0,"13,32419","52,50225"
7896,197199,Berlin,5,2019,7,20,4,2,9,1,0,0,0,0,1,0,0,0,"13,1259","52,53556"
7897,197200,Berlin,1,2019,7,20,4,3,5,2,0,1,1,0,0,0,0,0,"13,39074","52,517"
7898,197201,Berlin,11,2019,7,19,4,3,5,3,0,0,1,0,0,0,0,0,"13,48533","52,52674"
7899,197202,Berlin,2,2019,7,19,4,3,0,2,0,0,1,0,1,0,0,0,"13,40396","52,49537"
7900,197203,Berlin,10,2019,7,18,4,3,5,7,0,0,1,0,0,0,0,0,"13,51975","52,52586"
7901,197204,Berlin,6,2019,7,18,4,3,0,6,0,1,0,0,0,0,1,0,"13,32542","52,46187"
7902,197205,Berlin,8,2019,7,17,4,3,5,2,0,1,1,0,0,0,0,0,"13,4481","52,47779"
7903,197206,Berlin,1,2019,7,17,4,3,5,2,0,1,1,0,0,0,0,0,"13,382","52,51394"
7904,197207,Berlin,10,2019,7,15,4,3,5,2,0,0,1,0,0,0,0,0,"13,56396","52,51884"
7905,197208,Berlin,3,2019,7,14,4,3,5,3,0,1,0,0,0,0,1,0,"13,45794","52,52882"
7906,197209,Berlin,1,2019,7,14,4,3,2,7,0,1,1,0,0,0,0,0,"13,37417","52,54365"
7907,197210,Berlin,12,2019,7,13,4,3,3,6,0,0,1,0,0,0,0,0,"13,30495","52,55285"
7908,197211,Berlin,12,2019,7,13,4,3,1,5,0,0,1,0,0,0,0,0,"13,23637","52,61175"
7909,197212,Berlin,8,2019,7,11,4,3,2,6,0,0,1,0,0,1,0,0,"13,42736","52,47486"
7910,197213,Berlin,9,2019,7,10,4,2,6,4,0,0,1,1,0,0,0,0,"13,53954","52,45082"
7911,197214,Berlin,3,2019,7,7,4,3,1,5,0,0,1,0,0,0,1,0,"13,42086","52,56597"
7912,197215,Berlin,3,2019,7,10,4,3,2,6,0,0,1,0,0,0,0,0,"13,4447","52,57928"
7913,197216,Berlin,3,2019,7,9,4,3,3,6,0,0,1,0,1,0,0,0,"13,41361","52,55394"
7914,197217,Berlin,1,2019,7,10,4,3,5,3,0,0,1,0,1,0,0,0,"13,37863","52,52857"
7915,197218,Berlin,8,2019,7,3,7,3,2,6,2,1,1,0,0,0,0,0,"13,43951","52,48208"
7916,197219,Berlin,2,2019,7,3,7,2,0,1,2,0,0,0,1,0,0,0,"13,39237","52,49213"
7917,197220,Berlin,5,2019,7,2,7,2,0,1,2,0,1,0,0,0,0,0,"13,26646","52,53371"
7918,197221,Berlin,1,2019,7,22,6,2,5,3,2,1,0,0,0,0,0,0,"13,34459","52,50646"
7919,197222,Berlin,4,2019,7,14,7,3,5,2,0,1,1,0,0,0,0,0,"13,32657","52,5194"
7920,197223,Berlin,4,2019,7,14,7,2,3,6,0,1,1,0,0,0,0,0,"13,30328","52,50986"
7921,197224,Berlin,1,2019,7,13,7,3,0,2,0,0,1,0,1,0,0,0,"13,35638","52,53589"
7922,197225,Berlin,9,2019,7,22,7,3,6,4,2,1,0,1,0,0,0,0,"13,44179","52,49099"
7923,197226,Berlin,1,2019,7,13,7,2,0,7,0,0,1,1,0,0,1,0,"13,39048","52,51216"
7924,197227,Berlin,1,2019,7,12,7,2,2,2,0,1,1,0,0,0,0,0,"13,3432","52,53194"
7925,197228,Berlin,2,2019,7,21,7,3,5,2,1,1,1,0,0,0,0,0,"13,43017","52,51014"
7926,197229,Berlin,5,2019,7,12,7,2,5,2,0,0,1,0,0,0,0,0,"13,18883","52,5217"
7927,197230,Berlin,12,2019,7,12,7,3,5,2,0,1,1,0,0,0,0,0,"13,31621","52,61387"
7928,197231,Berlin,6,2019,7,12,7,3,5,2,0,1,1,0,0,0,0,0,"13,23725","52,46928"
7929,197232,Berlin,12,2019,7,12,7,3,4,5,0,0,1,0,0,0,1,0,"13,34358","52,57363"
7930,197233,Berlin,10,2019,7,19,7,3,3,6,0,0,1,0,1,0,0,0,"13,56402","52,51887"
7931,197234,Berlin,8,2019,7,11,7,3,0,1,0,0,0,0,1,0,0,0,"13,47668","52,42564"
7932,197235,Berlin,1,2019,7,11,7,3,1,5,0,1,0,0,0,0,1,0,"13,39063","52,53184"
7933,197236,Berlin,3,2019,7,11,7,3,5,2,0,0,1,0,0,0,0,0,"13,4292","52,55636"
7934,197237,Berlin,9,2019,7,11,7,3,5,3,0,0,1,0,0,0,0,0,"13,48397","52,47416"
7935,197238,Berlin,1,2019,7,11,7,2,5,3,0,1,1,0,0,0,0,0,"13,34579","52,50396"
7936,197239,Berlin,11,2019,7,10,7,3,5,3,0,1,0,0,0,0,1,0,"13,5247","52,47859"
7937,197240,Berlin,9,2019,7,8,7,3,0,6,0,0,0,0,1,0,1,0,"13,5454","52,42581"
7938,197241,Berlin,2,2019,7,4,7,3,5,3,1,0,1,0,0,0,0,0,"13,42642","52,51586"
7939,197242,Berlin,4,2019,7,7,6,3,3,6,0,1,0,0,0,0,1,0,"13,27912","52,52523"
7940,197243,Berlin,9,2019,7,6,6,3,3,6,0,1,0,0,0,0,1,0,"13,5089","52,4525"
7941,197244,Berlin,11,2019,7,16,6,3,5,2,0,1,1,0,0,0,0,0,"13,50764","52,5643"
7942,197245,Berlin,3,2019,7,16,6,3,5,3,0,1,1,0,0,0,0,0,"13,39022","52,58518"
7943,197246,Berlin,6,2019,7,15,6,3,2,6,0,0,1,0,1,0,0,0,"13,33316","52,45239"
7944,197247,Berlin,11,2019,7,15,6,2,0,1,0,0,0,0,0,0,1,0,"13,53351","52,48173"
7945,197248,Berlin,6,2019,7,15,6,2,5,7,0,0,0,0,1,0,1,0,"13,26009","52,43429"
7946,197249,Berlin,2,2019,7,15,6,2,5,3,0,1,0,0,0,0,1,0,"13,43689","52,49571"
7947,197250,Berlin,7,2019,7,13,6,3,2,6,0,0,1,0,0,0,1,0,"13,34879","52,50209"
7948,197251,Berlin,3,2019,7,13,6,3,5,3,0,0,1,0,0,0,0,0,"13,47699","52,56322"
7949,197252,Berlin,4,2019,7,13,6,3,2,6,0,0,1,0,1,0,0,0,"13,3261","52,53872"
7950,197253,Berlin,9,2019,7,13,6,3,5,2,0,1,1,0,0,0,0,0,"13,50623","52,45387"
7951,197254,Berlin,8,2019,7,12,6,2,2,6,0,0,1,0,0,0,0,0,"13,43492","52,44018"
7952,197255,Berlin,2,2019,7,12,6,3,0,7,0,1,0,0,0,0,0,0,"13,40776","52,48835"
7953,197256,Berlin,4,2019,7,11,6,3,6,7,0,0,1,1,0,0,0,0,"13,28627","52,50982"
7954,197257,Berlin,7,2019,7,11,6,3,3,6,0,0,1,0,1,0,0,0,"13,39892","52,41397"
7955,197258,Berlin,2,2019,7,10,6,3,5,2,0,1,0,0,0,1,0,0,"13,43018","52,50652"
7956,197259,Berlin,3,2019,7,22,6,3,5,3,2,1,1,0,0,0,0,0,"13,456","52,53087"
7957,197260,Berlin,7,2019,7,21,6,3,5,2,2,0,1,0,0,0,0,0,"13,3721","52,4698"
7958,197261,Berlin,9,2019,7,21,6,2,5,3,1,1,1,0,0,0,0,0,"13,45423","52,49393"
7959,197262,Berlin,2,2019,7,20,6,3,5,3,0,1,1,0,0,0,0,0,"13,43014","52,51016"
7960,197263,Berlin,7,2019,7,19,6,3,5,2,0,0,1,0,0,0,0,0,"13,38559","52,47156"
7961,197264,Berlin,4,2019,7,1,6,3,5,3,2,0,1,0,0,0,0,0,"13,31116","52,5005"
7962,197265,Berlin,8,2019,7,19,6,3,5,7,0,1,1,0,0,0,0,0,"13,45418","52,42973"
7963,197266,Berlin,11,2019,7,10,6,3,6,4,0,0,1,1,0,0,0,0,"13,52556","52,482"
7964,197267,Berlin,5,2019,7,9,6,3,0,6,0,0,0,0,0,0,1,0,"13,19653","52,53066"
7965,197268,Berlin,11,2019,7,9,6,3,5,2,0,1,1,0,0,0,0,0,"13,485","52,53344"
7966,197269,Berlin,1,2019,7,9,6,3,5,3,0,0,1,0,0,0,1,0,"13,3878","52,52249"
7967,197270,Berlin,1,2019,7,8,6,2,5,3,0,1,1,0,0,0,0,0,"13,35685","52,54233"
7968,197271,Berlin,7,2019,7,8,6,3,4,6,0,1,1,0,0,0,0,0,"13,33025","52,4692"
7969,197272,Berlin,11,2019,7,7,6,3,5,3,0,1,1,0,0,0,0,0,"13,49709","52,50081"
7970,197273,Berlin,9,2019,7,6,6,3,1,1,0,0,1,0,0,0,0,0,"13,57713","52,46195"
7971,197274,Berlin,2,2019,7,6,6,3,5,2,0,1,1,0,0,0,0,0,"13,4663","52,50048"
7972,197275,Berlin,1,2019,7,15,6,3,3,6,0,0,1,0,0,0,1,0,"13,3858","52,51681"
7973,197276,Berlin,8,2019,7,11,5,3,0,3,0,1,1,0,0,0,0,0,"13,42715","52,4213"
7974,197277,Berlin,8,2019,7,21,5,2,9,1,2,0,0,0,1,0,0,0,"13,4637","52,46987"
7975,197278,Berlin,1,2019,7,21,5,3,6,4,0,1,0,1,0,0,0,0,"13,40794","52,51876"
7976,197279,Berlin,1,2019,7,20,5,3,5,2,0,0,1,0,0,0,1,0,"13,3588","52,55403"
7977,197280,Berlin,4,2019,7,19,5,3,5,3,0,1,1,0,0,0,0,0,"13,33144","52,50302"
7978,197281,Berlin,6,2019,7,18,5,3,5,3,0,0,1,0,1,0,0,0,"13,23384","52,43863"
7979,197282,Berlin,8,2019,7,18,5,3,5,2,0,0,1,0,0,0,0,0,"13,42585","52,41363"
7980,197283,Berlin,11,2019,7,16,5,3,0,7,0,0,1,0,0,0,1,0,"13,46894","52,54328"
7981,197284,Berlin,2,2019,7,15,5,3,5,2,0,1,0,0,0,0,1,0,"13,41627","52,49102"
7982,197285,Berlin,1,2019,7,18,5,3,5,3,0,1,1,0,0,0,0,0,"13,39035","52,50774"
7983,197286,Berlin,2,2019,7,15,5,3,2,6,0,0,1,0,0,0,0,0,"13,42809","52,51784"
7984,197287,Berlin,1,2019,7,17,5,3,5,7,0,1,0,0,0,0,1,0,"13,33002","52,52379"
7985,197288,Berlin,1,2019,7,15,5,3,5,2,0,0,1,0,1,0,0,0,"13,36914","52,54841"
7986,197289,Berlin,1,2019,7,17,5,3,5,7,0,1,1,0,0,0,0,0,"13,3895","52,51281"
7987,197290,Berlin,1,2019,7,15,5,3,6,7,0,0,1,1,0,0,0,0,"13,37985","52,55277"
7988,197291,Berlin,4,2019,7,15,5,3,6,3,0,0,1,1,0,0,0,0,"13,3318","52,49316"
7989,197292,Berlin,8,2019,7,17,5,3,5,3,0,1,0,0,0,0,0,0,"13,44196","52,4859"
7990,197293,Berlin,8,2019,7,14,5,3,1,5,0,0,1,0,0,0,1,0,"13,43495","52,44714"
7991,197294,Berlin,7,2019,7,16,5,2,5,3,0,1,1,0,0,0,0,0,"13,34725","52,4705"
7992,197295,Berlin,12,2019,7,14,5,3,0,5,0,0,1,0,0,0,1,0,"13,33624","52,61114"
7993,197296,Berlin,9,2019,7,13,5,3,1,1,0,1,1,0,0,0,0,0,"13,62176","52,44644"
7994,197297,Berlin,1,2019,7,11,5,3,3,2,0,0,1,0,0,0,0,0,"13,35054","52,51384"
7995,197298,Berlin,7,2019,7,11,5,3,5,2,0,0,1,0,0,1,0,0,"13,39273","52,41267"
7996,197299,Berlin,1,2019,7,11,5,3,6,2,0,0,0,1,0,0,1,0,"13,32845","52,5274"
7997,197300,Berlin,9,2019,7,11,5,3,2,6,0,0,1,0,0,0,1,0,"13,5539","52,43153"
7998,197301,Berlin,7,2019,7,11,5,3,2,6,0,0,1,0,0,0,1,0,"13,38469","52,47241"
7999,197302,Berlin,1,2019,7,10,5,3,5,3,0,0,1,0,0,0,1,0,"13,37936","52,52421"
8000,197303,Berlin,1,2019,7,10,5,3,1,5,0,1,1,0,0,0,0,0,"13,37591","52,50696"
8001,197304,Berlin,11,2019,7,10,5,3,1,1,0,0,1,0,0,0,0,0,"13,50015","52,5093"
8002,197305,Berlin,11,2019,7,9,5,2,5,2,0,0,0,0,1,0,1,0,"13,51968","52,55314"
8003,197306,Berlin,3,2019,7,9,5,3,2,6,0,0,1,0,0,0,0,0,"13,42917","52,57198"
8004,197307,Berlin,1,2019,7,9,5,3,5,3,0,1,1,0,0,0,0,0,"13,41966","52,50609"
8005,197308,Berlin,4,2019,7,7,5,3,5,3,0,1,1,0,0,0,0,0,"13,29357","52,4716"
8006,197309,Berlin,7,2019,7,5,5,3,0,1,1,0,0,0,0,0,1,0,"13,37774","52,47444"
8007,197310,Berlin,5,2019,7,3,5,2,1,1,2,0,1,0,0,0,0,0,"13,15044","52,54475"
8008,197311,Berlin,3,2019,7,17,5,3,6,2,0,0,1,1,0,0,0,0,"13,45894","52,55016"
8009,197312,Berlin,2,2019,7,14,5,3,5,7,0,0,0,0,1,0,1,0,"13,4429","52,50058"
8010,197313,Berlin,7,2019,7,10,5,3,0,7,0,0,0,0,1,0,0,1,"13,36126","52,49442"
8011,197314,Berlin,4,2019,7,10,4,3,1,5,0,1,0,0,0,0,1,0,"13,32868","52,50332"
8012,197315,Berlin,7,2019,7,15,4,3,6,4,0,1,0,1,0,0,0,0,"13,3377","52,47147"
8013,197316,Berlin,5,2019,7,17,4,2,5,2,0,1,1,0,0,0,0,0,"13,16639","52,55106"
8014,197317,Berlin,11,2019,7,17,4,3,5,2,0,1,1,0,0,0,0,0,"13,48928","52,54242"
8015,197318,Berlin,2,2019,7,17,4,3,0,2,0,0,1,0,1,0,0,0,"13,43969","52,51391"
8016,197319,Berlin,9,2019,7,16,4,3,6,2,0,0,0,1,0,1,0,0,"13,48697","52,46565"
8017,197320,Berlin,1,2019,7,16,4,3,6,7,0,1,0,1,0,0,0,0,"13,39404","52,54764"
8018,197321,Berlin,6,2019,7,16,4,3,5,3,0,1,1,0,0,0,0,0,"13,33135","52,44212"
8019,197322,Berlin,7,2019,7,16,4,3,2,7,0,0,0,0,1,0,1,0,"13,39011","52,46575"
8020,197323,Berlin,4,2019,7,5,4,3,0,6,0,0,0,0,1,0,0,0,"13,29328","52,53468"
8021,197324,Berlin,5,2019,7,23,4,3,0,1,2,1,0,0,0,0,0,0,"13,18028","52,49346"
8022,197325,Berlin,1,2019,7,20,4,3,0,3,0,1,0,0,0,0,1,0,"13,40252","52,54019"
8023,197326,Berlin,1,2019,7,19,4,3,1,5,0,1,1,0,0,0,0,0,"13,40605","52,535"
8024,197327,Berlin,12,2019,7,19,4,3,2,4,0,0,1,1,0,0,0,0,"13,30721","52,55503"
8025,197328,Berlin,11,2019,7,18,4,3,2,3,0,0,1,0,0,0,0,0,"13,47029","52,50224"
8026,197329,Berlin,2,2019,7,18,4,3,0,6,0,1,0,0,0,0,0,0,"13,45872","52,50658"
8027,197330,Berlin,1,2019,7,18,4,3,5,3,0,1,1,0,0,0,0,0,"13,40273","52,5281"
8028,197331,Berlin,5,2019,7,18,4,2,2,6,0,0,1,0,1,0,0,0,"13,21834","52,5373"
8029,197332,Berlin,2,2019,7,18,4,3,5,2,0,0,1,0,1,0,0,0,"13,39524","52,49463"
8030,197333,Berlin,7,2019,7,18,4,3,6,2,0,1,0,1,0,0,0,0,"13,3909","52,48422"
